game_id,season,game_type,week,gameday,weekday,gametime,away_team,home_team,away_score,home_score,home_result,stadium,location,roof,surface,old_game_id
2008_07_SF_NYG,2008,REG,7,2008-10-19,Sunday,13:00,SF,NYG,17,29,12,Giants Stadium,Home,outdoors,fieldturf,2008101906
2008_07_DAL_STL,2008,REG,7,2008-10-19,Sunday,13:00,DAL,STL,14,34,20,Edward Jones Dome,Home,dome,fieldturf,2008101907
2008_07_DET_HOU,2008,REG,7,2008-10-19,Sunday,16:05,DET,HOU,21,28,7,Reliant Stadium,Home,open,grass,2008101908
2008_07_IND_GB,2008,REG,7,2008-10-19,Sunday,16:15,IND,GB,14,34,20,Lambeau Field,Home,outdoors,grass,2008101909
2008_07_NYJ_OAK,2008,REG,7,2008-10-19,Sunday,16:15,NYJ,OAK,13,16,3,Oakland-Alameda County Coliseum,Home,outdoors,grass,2008101910
2008_07_CLE_WAS,2008,REG,7,2008-10-19,Sunday,16:15,CLE,WAS,11,14,3,FedExField,Home,outdoors,grass,2008101911
2008_07_SEA_TB,2008,REG,7,2008-10-19,Sunday,20:15,SEA,TB,10,20,10,Raymond James Stadium,Home,outdoors,grass,2008101912
2008_07_DEN_NE,2008,REG,7,2008-10-20,Monday,20:30,DEN,NE,7,41,34,Gillette Stadium,Home,outdoors,fieldturf,2008102000
2008_08_OAK_BAL,2008,REG,8,2008-10-26,Sunday,13:00,OAK,BAL,10,29,19,M&T Bank Stadium,Home,outdoors,sportturf,2008102600
2008_08_ARI_CAR,2008,REG,8,2008-10-26,Sunday,13:00,ARI,CAR,23,27,4,Bank of America Stadium,Home,outdoors,grass,2008102601
2008_08_TB_DAL,2008,REG,8,2008-10-26,Sunday,13:00,TB,DAL,9,13,4,Texas Stadium,Home,outdoors,fieldturf,2008102602
2008_08_WAS_DET,2008,REG,8,2008-10-26,Sunday,13:00,WAS,DET,25,17,-8,Ford Field,Home,dome,fieldturf,2008102603
2008_08_BUF_MIA,2008,REG,8,2008-10-26,Sunday,13:00,BUF,MIA,16,25,9,Dolphin Stadium,Home,outdoors,grass,2008102604
2008_08_STL_NE,2008,REG,8,2008-10-26,Sunday,13:00,STL,NE,16,23,7,Gillette Stadium,Home,outdoors,fieldturf,2008102605
2008_08_SD_NO,2008,REG,8,2008-10-26,Sunday,13:00,SD,NO,32,37,5,Wembley Stadium,Neutral,outdoors,grass,2008102606
2008_08_KC_NYJ,2008,REG,8,2008-10-26,Sunday,13:00,KC,NYJ,24,28,4,Giants Stadium,Home,outdoors,fieldturf,2008102607
2008_08_ATL_PHI,2008,REG,8,2008-10-26,Sunday,13:00,ATL,PHI,14,27,13,Lincoln Financial Field,Home,outdoors,grass,2008102608
2008_08_CIN_HOU,2008,REG,8,2008-10-26,Sunday,16:05,CIN,HOU,6,35,29,Reliant Stadium,Home,open,grass,2008102612
2008_08_CLE_JAX,2008,REG,8,2008-10-26,Sunday,16:05,CLE,JAX,23,17,-6,Jacksonville Municipal Stadium,Home,outdoors,grass,2008102609
2008_08_NYG_PIT,2008,REG,8,2008-10-26,Sunday,16:15,NYG,PIT,21,14,-7,Heinz Field,Home,outdoors,dessograss,2008102610
2008_08_SEA_SF,2008,REG,8,2008-10-26,Sunday,16:15,SEA,SF,34,13,-21,Candlestick Park,Home,outdoors,grass,2008102611
2008_08_IND_TEN,2008,REG,8,2008-10-27,Monday,20:30,IND,TEN,21,31,10,LP Field,Home,outdoors,grass,2008102700
2008_09_NYJ_BUF,2008,REG,9,2008-11-02,Sunday,13:00,NYJ,BUF,26,17,-9,Ralph Wilson Stadium,Home,outdoors,astroplay,2008110200
2008_09_DET_CHI,2008,REG,9,2008-11-02,Sunday,13:00,DET,CHI,23,27,4,Soldier Field,Home,outdoors,grass,2008110201
2008_09_JAX_CIN,2008,REG,9,2008-11-02,Sunday,13:00,JAX,CIN,19,21,2,Paul Brown Stadium,Home,outdoors,fieldturf,2008110202
2008_09_BAL_CLE,2008,REG,9,2008-11-02,Sunday,13:00,BAL,CLE,37,27,-10,Cleveland Browns Stadium,Home,outdoors,grass,2008110203
2008_09_TB_KC,2008,REG,9,2008-11-02,Sunday,13:00,TB,KC,30,27,-3,Arrowhead Stadium,Home,outdoors,grass,2008110204
2008_09_HOU_MIN,2008,REG,9,2008-11-02,Sunday,13:00,HOU,MIN,21,28,7,Hubert H. Humphrey Metrodome,Home,dome,fieldturf,2008110205
2008_09_ARI_STL,2008,REG,9,2008-11-02,Sunday,13:00,ARI,STL,34,13,-21,Edward Jones Dome,Home,dome,fieldturf,2008110206
2008_09_GB_TEN,2008,REG,9,2008-11-02,Sunday,13:00,GB,TEN,16,19,3,LP Field,Home,outdoors,grass,2008110207
2008_09_MIA_DEN,2008,REG,9,2008-11-02,Sunday,16:05,MIA,DEN,26,17,-9,Invesco Field at Mile High,Home,outdoors,grass,2008110208
2008_09_DAL_NYG,2008,REG,9,2008-11-02,Sunday,16:15,DAL,NYG,14,35,21,Giants Stadium,Home,outdoors,fieldturf,2008110209
2008_09_ATL_OAK,2008,REG,9,2008-11-02,Sunday,16:15,ATL,OAK,24,0,-24,Oakland-Alameda County Coliseum,Home,outdoors,grass,2008110210
2008_09_PHI_SEA,2008,REG,9,2008-11-02,Sunday,16:15,PHI,SEA,26,7,-19,Qwest Field,Home,outdoors,fieldturf,2008110211
2008_09_NE_IND,2008,REG,9,2008-11-02,Sunday,20:15,NE,IND,15,18,3,Lucas Oil Stadium,Home,open,fieldturf,2008110212
2008_09_PIT_WAS,2008,REG,9,2008-11-03,Monday,20:30,PIT,WAS,23,6,-17,FedExField,Home,outdoors,grass,2008110300
2008_10_DEN_CLE,2008,REG,10,2008-11-06,Thursday,20:15,DEN,CLE,34,30,-4,Cleveland Browns Stadium,Home,outdoors,grass,2008110600
2008_10_NO_ATL,2008,REG,10,2008-11-09,Sunday,13:00,NO,ATL,20,34,14,Georgia Dome,Home,dome,fieldturf,2008110900
2008_10_TEN_CHI,2008,REG,10,2008-11-09,Sunday,13:00,TEN,CHI,21,14,-7,Soldier Field,Home,outdoors,grass,2008110901
2008_10_JAX_DET,2008,REG,10,2008-11-09,Sunday,13:00,JAX,DET,38,14,-24,Ford Field,Home,dome,fieldturf,2008110902
2008_10_BAL_HOU,2008,REG,10,2008-11-09,Sunday,13:00,BAL,HOU,41,13,-28,Reliant Stadium,Home,open,grass,2008110903
2008_10_SEA_MIA,2008,REG,10,2008-11-09,Sunday,13:00,SEA,MIA,19,21,2,Dolphin Stadium,Home,outdoors,grass,2008110904
2008_10_GB_MIN,2008,REG,10,2008-11-09,Sunday,13:00,GB,MIN,27,28,1,Hubert H. Humphrey Metrodome,Home,dome,fieldturf,2008110905
2008_10_BUF_NE,2008,REG,10,2008-11-09,Sunday,13:00,BUF,NE,10,20,10,Gillette Stadium,Home,outdoors,fieldturf,2008110906
2008_10_STL_NYJ,2008,REG,10,2008-11-09,Sunday,13:00,STL,NYJ,3,47,44,Giants Stadium,Home,outdoors,fieldturf,2008110907
2008_10_CAR_OAK,2008,REG,10,2008-11-09,Sunday,16:05,CAR,OAK,17,6,-11,Oakland-Alameda County Coliseum,Home,outdoors,grass,2008110908
2008_10_IND_PIT,2008,REG,10,2008-11-09,Sunday,16:15,IND,PIT,24,20,-4,Heinz Field,Home,outdoors,dessograss,2008110909
2008_10_KC_SD,2008,REG,10,2008-11-09,Sunday,16:15,KC,SD,19,20,1,Qualcomm Stadium,Home,outdoors,grass,2008110910
2008_10_NYG_PHI,2008,REG,10,2008-11-09,Sunday,20:15,NYG,PHI,36,31,-5,Lincoln Financial Field,Home,outdoors,grass,2008110911
2008_10_SF_ARI,2008,REG,10,2008-11-10,Monday,20:30,SF,ARI,24,29,5,University of Phoenix Stadium,Home,open,grass,2008111000
2008_11_NYJ_NE,2008,REG,11,2008-11-13,Thursday,20:15,NYJ,NE,34,31,-3,Gillette Stadium,Home,outdoors,fieldturf,2008111300
2008_11_DEN_ATL,2008,REG,11,2008-11-16,Sunday,13:00,DEN,ATL,24,20,-4,Georgia Dome,Home,dome,fieldturf,2008111600
2008_11_DET_CAR,2008,REG,11,2008-11-16,Sunday,13:00,DET,CAR,22,31,9,Bank of America Stadium,Home,outdoors,grass,2008111601
2008_11_PHI_CIN,2008,REG,11,2008-11-16,Sunday,13:00,PHI,CIN,13,13,0,Paul Brown Stadium,Home,outdoors,fieldturf,2008111602
2008_11_CHI_GB,2008,REG,11,2008-11-16,Sunday,13:00,CHI,GB,3,37,34,Lambeau Field,Home,outdoors,grass,2008111603
2008_11_HOU_IND,2008,REG,11,2008-11-16,Sunday,13:00,HOU,IND,27,33,6,Lucas Oil Stadium,Home,closed,fieldturf,2008111604
2008_11_NO_KC,2008,REG,11,2008-11-16,Sunday,13:00,NO,KC,30,20,-10,Arrowhead Stadium,Home,outdoors,grass,2008111606
2008_11_OAK_MIA,2008,REG,11,2008-11-16,Sunday,13:00,OAK,MIA,15,17,2,Dolphin Stadium,Home,outdoors,grass,2008111607
2008_11_BAL_NYG,2008,REG,11,2008-11-16,Sunday,13:00,BAL,NYG,10,30,20,Giants Stadium,Home,outdoors,fieldturf,2008111608
2008_11_MIN_TB,2008,REG,11,2008-11-16,Sunday,13:00,MIN,TB,13,19,6,Raymond James Stadium,Home,outdoors,grass,2008111609
2008_11_ARI_SEA,2008,REG,11,2008-11-16,Sunday,16:05,ARI,SEA,26,20,-6,Qwest Field,Home,outdoors,fieldturf,2008111611
2008_11_STL_SF,2008,REG,11,2008-11-16,Sunday,16:05,STL,SF,16,35,19,Candlestick Park,Home,outdoors,grass,2008111610
2008_11_TEN_JAX,2008,REG,11,2008-11-16,Sunday,16:15,TEN,JAX,24,14,-10,Jacksonville Municipal Stadium,Home,outdoors,grass,2008111605
2008_11_SD_PIT,2008,REG,11,2008-11-16,Sunday,16:15,SD,PIT,10,11,1,Heinz Field,Home,outdoors,dessograss,2008111612
2008_11_DAL_WAS,2008,REG,11,2008-11-16,Sunday,20:15,DAL,WAS,14,10,-4,FedExField,Home,outdoors,grass,2008111613
2008_11_CLE_BUF,2008,REG,11,2008-11-17,Monday,20:30,CLE,BUF,29,27,-2,Ralph Wilson Stadium,Home,outdoors,astroplay,2008111700
2008_12_CIN_PIT,2008,REG,12,2008-11-20,Thursday,20:15,CIN,PIT,10,27,17,Heinz Field,Home,outdoors,dessograss,2008112000
2008_12_PHI_BAL,2008,REG,12,2008-11-23,Sunday,13:00,PHI,BAL,7,36,29,M&T Bank Stadium,Home,outdoors,sportturf,2008112301
2008_12_HOU_CLE,2008,REG,12,2008-11-23,Sunday,13:00,HOU,CLE,16,6,-10,Cleveland Browns Stadium,Home,outdoors,grass,2008112302
2008_12_SF_DAL,2008,REG,12,2008-11-23,Sunday,13:00,SF,DAL,22,35,13,Texas Stadium,Home,outdoors,fieldturf,2008112303
2008_12_TB_DET,2008,REG,12,2008-11-23,Sunday,13:00,TB,DET,38,20,-18,Ford Field,Home,dome,fieldturf,2008112304
2008_12_MIN_JAX,2008,REG,12,2008-11-23,Sunday,13:00,MIN,JAX,30,12,-18,Jacksonville Municipal Stadium,Home,outdoors,grass,2008112305
2008_12_BUF_KC,2008,REG,12,2008-11-23,Sunday,13:00,BUF,KC,54,31,-23,Arrowhead Stadium,Home,outdoors,grass,2008112306
2008_12_NE_MIA,2008,REG,12,2008-11-23,Sunday,13:00,NE,MIA,48,28,-20,Dolphin Stadium,Home,outdoors,grass,2008112307
2008_12_CHI_STL,2008,REG,12,2008-11-23,Sunday,13:00,CHI,STL,27,3,-24,Edward Jones Dome,Home,dome,fieldturf,2008112308
2008_12_NYJ_TEN,2008,REG,12,2008-11-23,Sunday,13:00,NYJ,TEN,34,13,-21,LP Field,Home,outdoors,grass,2008112309
2008_12_OAK_DEN,2008,REG,12,2008-11-23,Sunday,16:05,OAK,DEN,31,10,-21,Invesco Field at Mile High,Home,outdoors,grass,2008112310
2008_12_NYG_ARI,2008,REG,12,2008-11-23,Sunday,16:15,NYG,ARI,37,29,-8,University of Phoenix Stadium,Home,closed,grass,2008112311
2008_12_CAR_ATL,2008,REG,12,2008-11-23,Sunday,16:15,CAR,ATL,28,45,17,Georgia Dome,Home,dome,fieldturf,2008112300
2008_12_WAS_SEA,2008,REG,12,2008-11-23,Sunday,16:15,WAS,SEA,20,17,-3,Qwest Field,Home,outdoors,fieldturf,2008112312
2008_12_IND_SD,2008,REG,12,2008-11-23,Sunday,20:15,IND,SD,23,20,-3,Qualcomm Stadium,Home,outdoors,grass,2008112313
2008_12_GB_NO,2008,REG,12,2008-11-24,Monday,20:30,GB,NO,29,51,22,Louisiana Superdome,Home,dome,fieldturf,2008112400
2008_13_TEN_DET,2008,REG,13,2008-11-27,Thursday,12:30,TEN,DET,47,10,-37,Ford Field,Home,dome,fieldturf,2008112700
2008_13_SEA_DAL,2008,REG,13,2008-11-27,Thursday,16:25,SEA,DAL,9,34,25,Texas Stadium,Home,outdoors,fieldturf,2008112701
2008_13_ARI_PHI,2008,REG,13,2008-11-27,Thursday,20:15,ARI,PHI,20,48,28,Lincoln Financial Field,Home,outdoors,grass,2008112702
2008_13_SF_BUF,2008,REG,13,2008-11-30,Sunday,13:00,SF,BUF,10,3,-7,Ralph Wilson Stadium,Home,outdoors,astroplay,2008113000
2008_13_BAL_CIN,2008,REG,13,2008-11-30,Sunday,13:00,BAL,CIN,34,3,-31,Paul Brown Stadium,Home,outdoors,fieldturf,2008113001
2008_13_IND_CLE,2008,REG,13,2008-11-30,Sunday,13:00,IND,CLE,10,6,-4,Cleveland Browns Stadium,Home,outdoors,grass,2008113002
2008_13_CAR_GB,2008,REG,13,2008-11-30,Sunday,13:00,CAR,GB,35,31,-4,Lambeau Field,Home,outdoors,grass,2008113003
2008_13_MIA_STL,2008,REG,13,2008-11-30,Sunday,13:00,MIA,STL,16,12,-4,Edward Jones Dome,Home,dome,fieldturf,2008113005
2008_13_NO_TB,2008,REG,13,2008-11-30,Sunday,13:00,NO,TB,20,23,3,Raymond James Stadium,Home,outdoors,grass,2008113006
2008_13_NYG_WAS,2008,REG,13,2008-11-30,Sunday,13:00,NYG,WAS,23,7,-16,FedExField,Home,outdoors,grass,2008113007
2008_13_ATL_SD,2008,REG,13,2008-11-30,Sunday,16:05,ATL,SD,22,16,-6,Qualcomm Stadium,Home,outdoors,grass,2008113008
2008_13_PIT_NE,2008,REG,13,2008-11-30,Sunday,16:15,PIT,NE,33,10,-23,Gillette Stadium,Home,outdoors,fieldturf,2008113009
2008_13_DEN_NYJ,2008,REG,13,2008-11-30,Sunday,16:15,DEN,NYJ,34,17,-17,Giants Stadium,Home,outdoors,fieldturf,2008113004
2008_13_KC_OAK,2008,REG,13,2008-11-30,Sunday,16:15,KC,OAK,20,13,-7,Oakland-Alameda County Coliseum,Home,outdoors,grass,2008113010
2008_13_CHI_MIN,2008,REG,13,2008-11-30,Sunday,20:15,CHI,MIN,14,34,20,Hubert H. Humphrey Metrodome,Home,dome,fieldturf,2008113011
2008_13_JAX_HOU,2008,REG,13,2008-12-01,Monday,20:30,JAX,HOU,17,30,13,Reliant Stadium,Home,open,grass,2008120100
2008_14_OAK_SD,2008,REG,14,2008-12-04,Thursday,20:15,OAK,SD,7,34,27,Qualcomm Stadium,Home,outdoors,grass,2008120400
2008_14_JAX_CHI,2008,REG,14,2008-12-07,Sunday,13:00,JAX,CHI,10,23,13,Soldier Field,Home,outdoors,grass,2008120701
2008_14_MIN_DET,2008,REG,14,2008-12-07,Sunday,13:00,MIN,DET,20,16,-4,Ford Field,Home,dome,fieldturf,2008120702
2008_14_HOU_GB,2008,REG,14,2008-12-07,Sunday,13:00,HOU,GB,24,21,-3,Lambeau Field,Home,outdoors,grass,2008120703
2008_14_CIN_IND,2008,REG,14,2008-12-07,Sunday,13:00,CIN,IND,3,35,32,Lucas Oil Stadium,Home,closed,fieldturf,2008120704
2008_14_ATL_NO,2008,REG,14,2008-12-07,Sunday,13:00,ATL,NO,25,29,4,Louisiana Superdome,Home,dome,fieldturf,2008120705
2008_14_PHI_NYG,2008,REG,14,2008-12-07,Sunday,13:00,PHI,NYG,20,14,-6,Giants Stadium,Home,outdoors,fieldturf,2008120706
2008_14_CLE_TEN,2008,REG,14,2008-12-07,Sunday,13:00,CLE,TEN,9,28,19,LP Field,Home,outdoors,grass,2008120707
2008_14_MIA_BUF,2008,REG,14,2008-12-07,Sunday,16:05,MIA,BUF,16,3,-13,Rogers Centre,Neutral,dome,fieldturf,2008120708
2008_14_KC_DEN,2008,REG,14,2008-12-07,Sunday,16:05,KC,DEN,17,24,7,Invesco Field at Mile High,Home,outdoors,grass,2008120709
2008_14_NE_SEA,2008,REG,14,2008-12-07,Sunday,16:05,NE,SEA,24,21,-3,Qwest Field,Home,outdoors,fieldturf,2008120713
2008_14_NYJ_SF,2008,REG,14,2008-12-07,Sunday,16:05,NYJ,SF,14,24,10,Candlestick Park,Home,outdoors,grass,2008120710
2008_14_STL_ARI,2008,REG,14,2008-12-07,Sunday,16:15,STL,ARI,10,34,24,University of Phoenix Stadium,Home,open,grass,2008120711
2008_14_DAL_PIT,2008,REG,14,2008-12-07,Sunday,16:15,DAL,PIT,13,20,7,Heinz Field,Home,outdoors,dessograss,2008120712
2008_14_WAS_BAL,2008,REG,14,2008-12-07,Sunday,20:15,WAS,BAL,10,24,14,M&T Bank Stadium,Home,outdoors,sportturf,2008120700
2008_14_TB_CAR,2008,REG,14,2008-12-08,Monday,20:30,TB,CAR,23,38,15,Bank of America Stadium,Home,outdoors,grass,2008120800
2008_15_NO_CHI,2008,REG,15,2008-12-11,Thursday,20:15,NO,CHI,24,27,3,Soldier Field,Home,outdoors,grass,2008121100
2008_15_TB_ATL,2008,REG,15,2008-12-14,Sunday,13:00,TB,ATL,10,13,3,Georgia Dome,Home,dome,fieldturf,2008121400
2008_15_WAS_CIN,2008,REG,15,2008-12-14,Sunday,13:00,WAS,CIN,13,20,7,Paul Brown Stadium,Home,outdoors,fieldturf,2008121403
2008_15_TEN_HOU,2008,REG,15,2008-12-14,Sunday,13:00,TEN,HOU,12,13,1,Reliant Stadium,Home,open,grass,2008121404
2008_15_DET_IND,2008,REG,15,2008-12-14,Sunday,13:00,DET,IND,21,31,10,Lucas Oil Stadium,Home,closed,fieldturf,2008121405
2008_15_GB_JAX,2008,REG,15,2008-12-14,Sunday,13:00,GB,JAX,16,20,4,Jacksonville Municipal Stadium,Home,outdoors,grass,2008121406
2008_15_SD_KC,2008,REG,15,2008-12-14,Sunday,13:00,SD,KC,22,21,-1,Arrowhead Stadium,Home,outdoors,grass,2008121407
2008_15_SF_MIA,2008,REG,15,2008-12-14,Sunday,13:00,SF,MIA,9,14,5,Dolphin Stadium,Home,outdoors,grass,2008121408
2008_15_BUF_NYJ,2008,REG,15,2008-12-14,Sunday,13:00,BUF,NYJ,27,31,4,Giants Stadium,Home,outdoors,fieldturf,2008121409
2008_15_SEA_STL,2008,REG,15,2008-12-14,Sunday,13:00,SEA,STL,23,20,-3,Edward Jones Dome,Home,dome,fieldturf,2008121410
2008_15_MIN_ARI,2008,REG,15,2008-12-14,Sunday,16:05,MIN,ARI,35,14,-21,University of Phoenix Stadium,Home,open,grass,2008121411
2008_15_PIT_BAL,2008,REG,15,2008-12-14,Sunday,16:15,PIT,BAL,13,9,-4,M&T Bank Stadium,Home,outdoors,sportturf,2008121401
2008_15_DEN_CAR,2008,REG,15,2008-12-14,Sunday,16:15,DEN,CAR,10,30,20,Bank of America Stadium,Home,outdoors,grass,2008121402
2008_15_NE_OAK,2008,REG,15,2008-12-14,Sunday,16:15,NE,OAK,49,26,-23,Oakland-Alameda County Coliseum,Home,outdoors,grass,2008121412
2008_15_NYG_DAL,2008,REG,15,2008-12-14,Sunday,20:15,NYG,DAL,8,20,12,Texas Stadium,Home,outdoors,fieldturf,2008121413
2008_15_CLE_PHI,2008,REG,15,2008-12-15,Monday,20:30,CLE,PHI,10,30,20,Lincoln Financial Field,Home,outdoors,grass,2008121500
2008_16_IND_JAX,2008,REG,16,2008-12-18,Thursday,20:15,IND,JAX,31,24,-7,Jacksonville Municipal Stadium,Home,outdoors,grass,2008121800
2008_16_BAL_DAL,2008,REG,16,2008-12-20,Saturday,20:15,BAL,DAL,33,24,-9,Texas Stadium,Home,outdoors,fieldturf,2008122000
2008_16_CIN_CLE,2008,REG,16,2008-12-21,Sunday,13:00,CIN,CLE,14,0,-14,Cleveland Browns Stadium,Home,outdoors,grass,2008122100
2008_16_NO_DET,2008,REG,16,2008-12-21,Sunday,13:00,NO,DET,42,7,-35,Ford Field,Home,dome,fieldturf,2008122101
2008_16_MIA_KC,2008,REG,16,2008-12-21,Sunday,13:00,MIA,KC,38,31,-7,Arrowhead Stadium,Home,outdoors,grass,2008122102
2008_16_ARI_NE,2008,REG,16,2008-12-21,Sunday,13:00,ARI,NE,7,47,40,Gillette Stadium,Home,outdoors,fieldturf,2008122104
2008_16_SF_STL,2008,REG,16,2008-12-21,Sunday,13:00,SF,STL,17,16,-1,Edward Jones Dome,Home,dome,fieldturf,2008122106
2008_16_SD_TB,2008,REG,16,2008-12-21,Sunday,13:00,SD,TB,41,24,-17,Raymond James Stadium,Home,outdoors,grass,2008122112
2008_16_PIT_TEN,2008,REG,16,2008-12-21,Sunday,13:00,PIT,TEN,14,31,17,LP Field,Home,outdoors,grass,2008122107
2008_16_BUF_DEN,2008,REG,16,2008-12-21,Sunday,16:05,BUF,DEN,30,23,-7,Invesco Field at Mile High,Home,outdoors,grass,2008122109
2008_16_HOU_OAK,2008,REG,16,2008-12-21,Sunday,16:05,HOU,OAK,16,27,11,Oakland-Alameda County Coliseum,Home,outdoors,grass,2008122110
2008_16_NYJ_SEA,2008,REG,16,2008-12-21,Sunday,16:05,NYJ,SEA,3,13,10,Qwest Field,Home,outdoors,fieldturf,2008122111
2008_16_ATL_MIN,2008,REG,16,2008-12-21,Sunday,16:15,ATL,MIN,24,17,-7,Hubert H. Humphrey Metrodome,Home,dome,fieldturf,2008122103
2008_16_PHI_WAS,2008,REG,16,2008-12-21,Sunday,16:15,PHI,WAS,3,10,7,FedExField,Home,outdoors,grass,2008122108
2008_16_CAR_NYG,2008,REG,16,2008-12-21,Sunday,20:15,CAR,NYG,28,34,6,Giants Stadium,Home,outdoors,fieldturf,2008122105
2008_16_GB_CHI,2008,REG,16,2008-12-22,Monday,20:30,GB,CHI,17,20,3,Soldier Field,Home,outdoors,grass,2008122200
2008_17_STL_ATL,2008,REG,17,2008-12-28,Sunday,13:00,STL,ATL,27,31,4,Georgia Dome,Home,dome,fieldturf,2008122800
2008_17_NE_BUF,2008,REG,17,2008-12-28,Sunday,13:00,NE,BUF,13,0,-13,Ralph Wilson Stadium,Home,outdoors,astroplay,2008122802
2008_17_KC_CIN,2008,REG,17,2008-12-28,Sunday,13:00,KC,CIN,6,16,10,Paul Brown Stadium,Home,outdoors,fieldturf,2008122803
2008_17_DET_GB,2008,REG,17,2008-12-28,Sunday,13:00,DET,GB,21,31,10,Lambeau Field,Home,outdoors,grass,2008122804
2008_17_CHI_HOU,2008,REG,17,2008-12-28,Sunday,13:00,CHI,HOU,24,31,7,Reliant Stadium,Home,open,grass,2008122805
2008_17_TEN_IND,2008,REG,17,2008-12-28,Sunday,13:00,TEN,IND,0,23,23,Lucas Oil Stadium,Home,closed,fieldturf,2008122806
2008_17_NYG_MIN,2008,REG,17,2008-12-28,Sunday,13:00,NYG,MIN,19,20,1,Hubert H. Humphrey Metrodome,Home,dome,fieldturf,2008122807
2008_17_CAR_NO,2008,REG,17,2008-12-28,Sunday,13:00,CAR,NO,33,31,-2,Louisiana Superdome,Home,dome,fieldturf,2008122808
2008_17_CLE_PIT,2008,REG,17,2008-12-28,Sunday,13:00,CLE,PIT,0,31,31,Heinz Field,Home,outdoors,dessograss,2008122811
2008_17_OAK_TB,2008,REG,17,2008-12-28,Sunday,13:00,OAK,TB,31,24,-7,Raymond James Stadium,Home,outdoors,grass,2008122812
2008_17_SEA_ARI,2008,REG,17,2008-12-28,Sunday,16:15,SEA,ARI,21,34,13,University of Phoenix Stadium,Home,closed,grass,2008122813
2008_17_JAX_BAL,2008,REG,17,2008-12-28,Sunday,16:15,JAX,BAL,7,27,20,M&T Bank Stadium,Home,outdoors,sportturf,2008122801
2008_17_MIA_NYJ,2008,REG,17,2008-12-28,Sunday,16:15,MIA,NYJ,24,17,-7,Giants Stadium,Home,outdoors,fieldturf,2008122809
2008_17_DAL_PHI,2008,REG,17,2008-12-28,Sunday,16:15,DAL,PHI,6,44,38,Lincoln Financial Field,Home,outdoors,grass,2008122810
2008_17_WAS_SF,2008,REG,17,2008-12-28,Sunday,16:15,WAS,SF,24,27,3,Candlestick Park,Home,outdoors,grass,2008122815
2008_17_DEN_SD,2008,REG,17,2008-12-28,Sunday,20:15,DEN,SD,21,52,31,Qualcomm Stadium,Home,outdoors,grass,2008122814
2008_18_ATL_ARI,2008,WC,18,2009-01-03,Saturday,16:30,ATL,ARI,24,30,6,University of Phoenix Stadium,Home,closed,grass,2009010300
2008_18_IND_SD,2008,WC,18,2009-01-03,Saturday,20:00,IND,SD,17,23,6,Qualcomm Stadium,Home,outdoors,grass,2009010301
2008_18_BAL_MIA,2008,WC,18,2009-01-04,Sunday,13:00,BAL,MIA,27,9,-18,Dolphin Stadium,Home,outdoors,grass,2009010400
2008_18_PHI_MIN,2008,WC,18,2009-01-04,Sunday,16:30,PHI,MIN,26,14,-12,Hubert H. Humphrey Metrodome,Home,dome,fieldturf,2009010401
2008_19_BAL_TEN,2008,DIV,19,2009-01-10,Saturday,16:30,BAL,TEN,13,10,-3,LP Field,Home,outdoors,grass,2009011000
2008_19_ARI_CAR,2008,DIV,19,2009-01-10,Saturday,20:15,ARI,CAR,33,13,-20,Bank of America Stadium,Home,outdoors,grass,2009011001
2008_19_PHI_NYG,2008,DIV,19,2009-01-11,Sunday,13:00,PHI,NYG,23,11,-12,Giants Stadium,Home,outdoors,fieldturf,2009011101
2008_19_SD_PIT,2008,DIV,19,2009-01-11,Sunday,16:45,SD,PIT,24,35,11,Heinz Field,Home,outdoors,dessograss,2009011100
2008_20_PHI_ARI,2008,CON,20,2009-01-18,Sunday,16:05,PHI,ARI,25,32,7,University of Phoenix Stadium,Home,closed,grass,2009011800
2008_20_BAL_PIT,2008,CON,20,2009-01-18,Sunday,18:30,BAL,PIT,14,23,9,Heinz Field,Home,outdoors,dessograss,2009011801
2008_21_PIT_ARI,2008,SB,21,2009-02-01,Sunday,18:31,PIT,ARI,27,23,-4,Raymond James Stadium,Neutral,outdoors,grass,2009020100
2009_01_TEN_PIT,2009,REG,1,2009-09-10,Thursday,20:30,TEN,PIT,10,13,3,Heinz Field,Home,outdoors,dessograss,2009091000
2009_01_MIA_ATL,2009,REG,1,2009-09-13,Sunday,13:00,MIA,ATL,7,19,12,Georgia Dome,Home,dome,fieldturf,2009091300
2009_01_KC_BAL,2009,REG,1,2009-09-13,Sunday,13:00,KC,BAL,24,38,14,M&T Bank Stadium,Home,outdoors,sportturf,2009091301
2009_01_PHI_CAR,2009,REG,1,2009-09-13,Sunday,13:00,PHI,CAR,38,10,-28,Bank of America Stadium,Home,outdoors,grass,2009091302
2009_01_DEN_CIN,2009,REG,1,2009-09-13,Sunday,13:00,DEN,CIN,12,7,-5,Paul Brown Stadium,Home,outdoors,fieldturf,2009091303
2009_01_MIN_CLE,2009,REG,1,2009-09-13,Sunday,13:00,MIN,CLE,34,20,-14,Cleveland Browns Stadium,Home,outdoors,grass,2009091304
2009_01_NYJ_HOU,2009,REG,1,2009-09-13,Sunday,13:00,NYJ,HOU,24,7,-17,Reliant Stadium,Home,closed,grass,2009091305
